protocol,transfer_rate,avg_pkt_size,host_ratio,host_num,diff_port_num,diff_sport_num,opp_ratio,label
icmp,13957.5,42,0.25,1,1,1,0.96,icmpflood
tcp,0.9,54,1.0,1,87,87,1.0,tcpsynflood
icmp,14242.15,42,0.25,1,1,1,1.0,icmpflood
udp,7901.29,62,1.0,1,1,1,0.0,udpflood
icmp,0.46,98,0.83,18,1,1,1.0,ipsweep
tcp,0.15,54,1.0,1,4,1,1.0,normal
tcp,0.97,172,0.5,1,159,1,0.5,portscan
udp,0.47,42,1.0,1,562,9,0.0,portscan
icmp,12571.69,106,0.25,1,1,1,1.0,icmpflood
udp,3141.59,42,0.5,1,1,1,0.0,udpflood
udp,0.07,276,0.33,1,63,1,1.0,normal
udp,18318.7,42,0.25,1,1,1,0.0,udpflood
tcp,0.81,54,0.5,1,185,185,1.0,tcpsynflood
icmp,805.02,98,0.33,1,1,1,0.35,icmpflood
tcp,4.81,1768,0.33,1,1,1,0.69,normal
udp,850.8,62,0.17,1,1,1,0.0,udpflood
tcp,2.17,1818,0.33,1,1,1,0.92,normal
icmp,0.89,98,0.67,6,1,1,1.0,ipsweep
tcp,0.75,556,1.0,1,2,1,1.0,normal
icmp,5094.89,106,0.25,1,1,1,1.0,icmpflood
icmp,0.28,98,0.78,7,1,1,1.0,ipsweep
udp,6420.0,62,0.33,1,1,1,0.0,udpflood
udp,0.45,143,1.0,1,46,1,1.0,normal
udp,0.07,173,1.0,2,22,1,1.0,normal
udp,1901.2,102,0.5,1,1,1,0.0,udpflood
udp,3960.04,42,0.5,1,1,1,0.0,udpflood
icmp,0.37,75,0.89,15,1,1,1.0,ipsweep
tcp,0.83,54,1.0,1,1023,1023,1.0,tcpsynflood
udp,3505.33,62,1.0,1,1,1,0.0,udpflood
udp,1808.76,62,1.0,1,1,1,0.0,udpflood
icmp,59.3,1327,0.25,1,1,1,1.0,pingofdeath
udp,12894.39,42,1.0,1,1,1,0.0,udpflood
tcp,0.8,54,1.0,1,462,462,1.0,tcpsynflood
tcp,0.54,54,1.0,1,334,334,1.0,tcpsynflood
tcp,0.2,1000,1.0,1,4,1,1.0,normal
icmp,51.07,1358,1.0,1,1,1,0.96,pingofdeath
tcp,0.09,54,1.0,1,504,504,1.0,tcpsynflood
icmp,155.0,1328,1.0,1,1,1,1.0,pingofdeath
udp,2669.65,42,1.0,1,1,1,0.0,udpflood
tcp,0.44,54,1.0,1,169,169,1.0,tcpsynflood
icmp,12.25,98,0.25,1,1,1,1.0,normal
tcp,0.83,54,0.2,1,264,264,1.0,tcpsynflood
udp,17815.48,42,0.5,1,1,1,0.0,udpflood
udp,3424.88,42,1.0,1,1,1,0.0,udpflood
tcp,0.3,110,0.5,1,311,311,1.0,tcpsynflood
icmp,0.97,98,0.8,9,1,1,1.0,ipsweep
tcp,0.34,74,0.33,1,1204,1,1.0,portscan
icmp,0.79,98,0.8,15,1,1,1.0,ipsweep
tcp,0.97,693,0.33,1,1,1,1.0,normal
tcp,0.34,54,0.5,1,201,201,1.0,tcpsynflood
udp,0.44,172,1.0,2,11,1,1.0,normal
tcp,0.68,58,1.0,1,646,2,0.1,portscan
icmp,331.16,42,0.17,1,1,1,0.67,icmpflood
udp,3926.98,62,1.0,1,1,1,0.0,udpflood
tcp,10.2,2029,1.0,1,1,1,0.77,normal
udp,4263.11,52,1.0,1,1,1,0.0,udpflood
udp,0.32,115,1.0,1,29,1,1.0,normal
tcp,0.46,58,0.5,1,1088,2,1.0,portscan
icmp,846.99,42,1.0,1,1,1,0.99,icmpflood
tcp,0.27,54,0.2,1,521,521,1.0,tcpsynflood
udp,10408.78,42,0.25,1,1,1,0.0,udpflood
tcp,0.56,54,0.33,1,1,1,1.0,normal
tcp,0.94,54,1.0,1,691,691,1.0,tcpsynflood
icmp,1.25,98,0.25,1,1,1,1.0,normal
icmp,99.21,1406,1.0,1,1,1,1.0,pingofdeath
icmp,5232.65,106,0.25,1,1,1,1.0,icmpflood
tcp,1.2,1381,0.33,1,4,1,1.0,normal
udp,590.12,62,1.0,1,1,1,0.0,udpflood
icmp,12464.19,106,0.25,1,1,1,1.0,icmpflood
tcp,0.24,54,0.5,1,458,458,1.0,tcpsynflood
icmp,0.26,98,1.0,7,1,1,0.62,ipsweep
tcp,1.13,74,0.5,1,401,1,0.5,portscan
tcp,16.84,6241,1.0,1,4,1,1.0,normal
icmp,410.83,42,0.25,1,1,1,0.45,icmpflood
icmp,263.11,1394,0.17,1,1,1,1.0,pingofdeath
tcp,0.87,97,1.0,1,3,1,0.8,normal
tcp,0.71,54,0.33,1,173,173,1.0,tcpsynflood
udp,4415.65,120,0.14,1,1,1,0.0,udpflood
icmp,891.2,98,0.5,1,1,1,1.0,icmpflood
udp,0.13,155,1.0,1,67,1,1.0,normal
tcp,0.28,54,1.0,1,3,1,1.0,normal
udp,13886.0,62,1.0,1,1,1,0.0,udpflood
tcp,0.29,54,1.0,1,211,211,1.0,tcpsynflood
udp,13240.55,42,0.2,1,1,1,0.0,udpflood
tcp,0.09,54,0.33,1,110,110,1.0,tcpsynflood
udp,6836.97,42,1.0,1,1,1,0.0,udpflood
icmp,0.9,52,1.0,13,1,1,1.0,ipsweep
tcp,0.69,66,0.5,1,1078,1078,1.0,tcpsynflood
udp,0.14,102,1.0,2,11,1,0.0,normal
icmp,0.91,98,0.8,8,1,1,1.0,ipsweep
tcp,0.73,95,1.0,1,951,951,1.0,tcpsynflood
icmp,1.17,98,0.85,7,1,1,1.0,ipsweep
tcp,0.56,54,0.33,1,2,1,1.0,normal
icmp,688.8,106,1.0,1,1,1,0.98,icmpflood
udp,8134.56,42,1.0,1,1,1,0.0,udpflood
icmp,0.18,98,0.83,12,1,1,1.0,ipsweep
icmp,0.35,98,0.88,18,1,1,1.0,ipsweep
tcp,0.45,74,1.0,1,343,1,1.0,portscan
tcp,0.67,54,1.0,1,737,737,0.33,tcpsynflood
tcp,0.6,628,0.33,1,2,1,1.0,normal
icmp,0.55,98,0.82,20,1,1,1.0,ipsweep
udp,1948.9,62,1.0,1,1,1,0.0,udpflood
tcp,0.7,54,1.0,1,219,219,1.0,tcpsynflood
tcp,0.12,54,0.25,1,1295,1295,1.0,tcpsynflood
udp,0.22,150,1.0,1,22,1,1.0,normal
icmp,0.26,63,0.87,9,1,1,1.0,ipsweep
icmp,0.67,98,0.83,9,1,1,1.0,ipsweep
udp,0.07,215,0.33,1,63,1,1.0,normal
tcp,0.4,114,1.0,1,448,448,0.0,tcpsynflood
icmp,40.33,1560,0.14,1,1,1,1.0,pingofdeath
udp,8451.87,42,1.0,1,1,1,0.0,udpflood
udp,0.17,98,0.33,1,67,1,1.0,normal
tcp,0.57,54,1.0,1,1,1,1.0,normal
tcp,0.62,54,0.5,1,296,296,1.0,tcpsynflood
udp,3689.98,62,0.17,1,1,1,0.0,udpflood
icmp,78.37,1511,0.5,1,1,1,1.0,pingofdeath
udp,1340.35,62,0.25,1,1,1,0.0,udpflood
icmp,0.87,98,1.0,18,1,1,1.0,ipsweep
tcp,0.83,54,1.0,1,128,128,0.28,tcpsynflood
icmp,564.55,42,0.2,1,1,1,1.0,icmpflood
udp,0.05,172,1.0,1,29,1,1.0,normal
icmp,104.48,1564,1.0,1,1,1,1.0,pingofdeath
icmp,172.64,1525,1.0,1,1,1,1.0,pingofdeath
icmp,28.84,1404,0.17,1,1,1,1.0,pingofdeath
icmp,2350.09,106,1.0,2,1,1,1.0,icmpflood
tcp,0.86,54,0.2,1,902,902,1.0,tcpsynflood
udp,0.63,42,1.0,1,634,8,0.0,portscan
icmp,0.82,75,1.0,7,1,1,1.0,ipsweep
tcp,3.03,351,1.0,1,1,1,0.73,normal
tcp,0.75,54,0.2,1,250,250,1.0,tcpsynflood
udp,1.11,42,0.5,1,806,3,0.0,portscan
tcp,0.27,54,0.2,1,391,391,1.0,tcpsynflood
udp,15048.83,42,1.0,1,1,1,0.0,udpflood
icmp,407.48,98,1.0,1,1,1,0.77,icmpflood
icmp,95.3,1377,1.0,1,1,1,1.0,pingofdeath
tcp,0.87,54,1.0,1,106,106,1.0,tcpsynflood
icmp,25.12,98,1.0,1,1,1,1.0,normal
icmp,2017.85,42,1.0,1,1,1,0.97,icmpflood
tcp,0.57,54,0.5,1,249,249,1.0,tcpsynflood
tcp,0.31,54,0.5,1,149,149,1.0,tcpsynflood
tcp,0.19,54,0.33,1,212,212,1.0,tcpsynflood
tcp,0.13,54,1.0,1,2,1,1.0,normal
udp,6886.4,42,1.0,1,1,1,0.0,udpflood
tcp,0.32,54,0.5,1,311,311,1.0,tcpsynflood
tcp,0.52,54,0.5,1,208,208,1.0,tcpsynflood
tcp,0.19,54,1.0,1,3,1,1.0,normal
udp,0.21,119,1.0,1,46,1,1.0,normal
icmp,113.52,1300,1.0,1,1,1,1.0,pingofdeath
tcp,1.09,328,1.0,1,3,1,1.0,normal
udp,0.11,176,1.0,1,23,1,1.0,normal
tcp,23.75,1366,0.5,1,1,1,0.82,normal
tcp,0.16,54,1.0,1,1,1,1.0,normal
tcp,1.14,109,1.0,1,218,1,1.0,portscan
tcp,0.51,74,1.0,1,763,1,0.5,portscan
tcp,5.51,2158,0.33,1,1,1,0.98,normal
tcp,0.22,54,0.5,1,186,186,1.0,tcpsynflood
tcp,7.41,582,1.0,1,2,1,1.0,normal
tcp,0.44,74,1.0,1,336,1,1.0,portscan
tcp,3.83,2919,1.0,1,1,1,1.0,normal
icmp,74.93,1497,0.2,1,1,1,1.0,pingofdeath
tcp,1.18,54,1.0,1,849,849,1.0,tcpsynflood
icmp,0.45,78,0.94,16,1,1,1.0,ipsweep
udp,10832.79,62,1.0,1,1,1,0.0,udpflood
tcp,0.56,80,0.5,1,1059,1059,1.0,tcpsynflood
icmp,46.9,1480,1.0,1,1,1,1.0,pingofdeath
icmp,2114.3,42,0.33,1,1,1,0.89,icmpflood
tcp,0.3,54,0.2,1,1439,1439,1.0,tcpsynflood
udp,12097.89,42,1.0,1,1,1,0.0,udpflood
tcp,154.13,1829,1.0,1,1,1,0.99,normal
udp,11621.62,42,0.33,1,1,1,0.0,udpflood
udp,18216.62,42,1.0,1,1,1,0.0,udpflood
icmp,7817.89,42,0.33,1,1,1,0.98,icmpflood
tcp,0.76,109,1.0,1,670,670,1.0,tcpsynflood
icmp,73650.58,42,0.2,1,1,1,1.0,icmpflood
tcp,2.56,1049,0.33,1,1,1,0.89,normal
udp,0.82,42,1.0,1,1232,3,0.0,portscan
icmp,10405.43,42,1.0,1,1,1,0.99,icmpflood
tcp,0.63,54,0.33,1,64,64,1.0,tcpsynflood
tcp,2.1,3878,1.0,1,2,1,1.0,normal
tcp,0.09,74,0.2,1,139,1,1.0,portscan
udp,0.08,102,1.0,1,24,1,1.0,normal
icmp,0.11,54,0.73,19,1,1,1.0,ipsweep
icmp,0.44,67,0.93,13,1,1,1.0,ipsweep
udp,16405.25,42,0.25,1,1,1,0.0,udpflood
icmp,1061.92,98,0.17,1,1,1,0.89,icmpflood
tcp,0.33,54,0.5,1,863,863,1.0,tcpsynflood
icmp,1806.37,42,0.33,1,1,1,1.0,icmpflood
udp,12320.09,42,1.0,1,1,1,0.0,udpflood
icmp,0.53,98,0.89,15,1,1,1.0,ipsweep
udp,0.4,100,0.5,1,139,6,0.0,portscan
icmp,706.68,98,0.5,1,1,1,1.0,icmpflood
udp,0.1,150,0.33,1,67,1,1.0,normal
icmp,0.29,85,0.8,8,1,1,1.0,ipsweep
udp,16569.42,62,0.2,1,1,1,0.0,udpflood
udp,14810.74,42,1.0,1,1,1,0.0,udpflood
tcp,10.49,1573,0.5,1,1,1,0.86,normal
icmp,60.39,98,0.33,1,1,1,1.0,icmpflood
tcp,0.17,54,0.33,1,276,276,1.0,tcpsynflood
icmp,0.2,98,0.8,19,1,1,1.0,ipsweep
udp,0.66,42,0.5,1,83,6,0.0,portscan
tcp,0.39,74,0.5,1,178,1,1.0,portscan
icmp,13753.24,55,0.5,1,1,1,0.53,icmpflood
tcp,0.48,74,1.0,1,225,1,1.0,portscan
udp,0.05,161,1.0,1,29,1,1.0,normal
tcp,0.41,74,0.5,1,194,1,1.0,portscan
icmp,1872.78,42,0.25,1,1,1,1.0,icmpflood
udp,1276.65,42,0.5,1,1,1,0.0,udpflood
icmp,1.02,62,0.86,12,1,1,1.0,ipsweep
tcp,0.63,74,1.0,1,144,1,1.0,portscan
tcp,0.09,54,1.0,1,2,1,1.0,normal
icmp,170.81,1340,1.0,1,1,1,1.0,pingofdeath
udp,0.05,149,1.0,1,27,1,1.0,normal
udp,171.06,42,1.0,1,1,1,0.0,udpflood
tcp,0.34,74,1.0,1,738,1,0.1,portscan
tcp,0.94,438,1.0,1,1,1,1.0,normal
tcp,0.09,58,1.0,1,7,1,1.0,normal
udp,1.13,42,1.0,1,279,1,0.0,portscan
icmp,1.12,98,0.93,13,1,1,1.0,ipsweep
icmp,72.68,1527,0.33,1,1,1,1.0,pingofdeath
udp,1.06,42,1.0,1,723,1,0.0,portscan
icmp,156.74,1514,0.33,1,1,1,1.0,pingofdeath
udp,11792.37,62,0.2,1,1,1,0.0,udpflood
icmp,0.39,98,0.2,1,1,1,1.0,normal
udp,0.47,276,1.0,1,46,1,1.0,normal
udp,0.51,42,1.0,1,381,1,0.0,portscan
tcp,0.21,101,1.0,1,189,1,1.0,portscan
tcp,0.92,58,1.0,1,1130,1,1.0,portscan
icmp,393.02,42,1.0,1,1,1,0.21,icmpflood
tcp,0.32,150,1.0,1,53,1,1.0,portscan
tcp,0.38,54,0.2,1,408,408,1.0,tcpsynflood
icmp,0.62,98,0.83,10,1,1,0.67,ipsweep
tcp,0.67,74,1.0,1,719,2,1.0,portscan
udp,5534.33,42,0.33,1,1,1,0.0,udpflood
tcp,0.47,74,0.2,1,354,1,1.0,portscan
udp,135.38,62,1.0,1,1,1,0.0,udpflood
udp,0.06,115,1.0,1,20,1,1.0,normal
tcp,0.43,526,0.5,1,3,1,1.0,normal
tcp,0.19,818,1.0,1,7,1,1.0,normal
tcp,0.57,58,0.25,2,1219,2,1.0,portscan
tcp,3.98,1656,1.0,1,1,1,0.96,normal
icmp,0.16,98,1.0,21,1,1,1.0,ipsweep
tcp,1.12,54,0.2,1,81,81,1.0,tcpsynflood
icmp,0.82,98,0.94,15,1,1,1.0,ipsweep
udp,1613.24,62,1.0,1,1,1,0.0,udpflood
icmp,1198.87,42,0.33,1,1,1,0.98,icmpflood
tcp,0.51,70,0.5,1,470,470,1.0,tcpsynflood
udp,2578.77,62,0.2,1,1,1,0.0,udpflood
udp,0.51,42,0.5,1,922,2,0.0,portscan
tcp,0.98,54,1.0,1,507,507,1.0,tcpsynflood
tcp,0.46,74,0.5,1,1173,1,1.0,portscan
tcp,0.17,54,1.0,1,2,1,0.5,normal
icmp,0.66,85,0.8,8,1,1,1.0,ipsweep
icmp,177.57,1464,1.0,1,1,1,1.0,pingofdeath
icmp,1599.41,42,0.2,1,1,1,0.93,icmpflood
icmp,112.22,1396,0.17,1,1,1,1.0,pingofdeath
icmp,188.85,1427,1.0,1,1,1,0.99,pingofdeath
udp,8070.08,62,0.25,1,1,1,0.0,udpflood
icmp,1.12,98,1.0,19,1,1,1.0,ipsweep
tcp,0.16,54,1.0,1,3,1,1.0,normal
udp,0.07,260,0.33,1,63,1,1.0,normal
udp,10460.33,42,0.2,1,1,1,0.0,udpflood
udp,0.2,42,0.17,1,1138,4,0.0,portscan
tcp,3.31,1573,1.0,1,1,1,0.86,normal
icmp,16292.66,42,1.0,1,1,1,0.89,icmpflood
icmp,89609.69,42,0.5,1,1,1,1.0,icmpflood
tcp,2.12,384,1.0,1,1,1,0.92,normal
icmp,2234.13,42,0.5,1,1,1,0.96,icmpflood
tcp,0.69,944,0.33,1,2,1,1.0,normal
tcp,0.67,54,0.5,1,117,117,1.0,tcpsynflood
tcp,1.64,554,0.33,1,1,1,0.93,normal
tcp,0.41,54,1.0,1,484,484,1.0,tcpsynflood
icmp,21.24,1464,1.0,1,1,1,1.0,pingofdeath
icmp,48.33,1396,1.0,1,1,1,1.0,pingofdeath
tcp,3.97,409,1.0,1,2,1,1.0,normal
tcp,0.63,54,0.5,1,1316,1316,1.0,tcpsynflood
tcp,0.66,54,1.0,1,346,346,1.0,tcpsynflood
tcp,0.96,54,1.0,1,898,898,1.0,tcpsynflood
tcp,0.64,74,0.2,1,1064,1,1.0,portscan
tcp,0.5,54,0.12,1,282,282,1.0,tcpsynflood
icmp,790.88,98,0.25,1,1,1,0.98,icmpflood
tcp,0.7,54,0.5,1,367,367,1.0,tcpsynflood
udp,3706.69,62,1.0,1,1,1,0.0,udpflood
udp,0.1,312,0.33,1,63,1,1.0,normal
tcp,23.25,1664,1.0,1,1,1,0.72,normal
icmp,160.69,1433,0.33,1,1,1,1.0,pingofdeath
icmp,3529.01,42,0.2,1,1,1,1.0,icmpflood
tcp,0.38,54,1.0,1,179,179,1.0,tcpsynflood
tcp,0.61,74,0.09,1,73,1,1.0,portscan
icmp,1.13,98,1.0,16,1,1,1.0,ipsweep
udp,0.1,158,1.0,1,29,1,1.0,normal
tcp,0.49,74,0.2,1,632,1,1.0,portscan
tcp,0.52,54,0.5,1,1219,1219,1.0,tcpsynflood
tcp,13.88,1664,0.33,1,1,1,0.72,normal
tcp,0.51,74,1.0,1,370,1,1.0,portscan
icmp,944.8,42,0.12,1,1,1,0.92,icmpflood
tcp,0.94,74,1.0,1,458,1,1.0,portscan
tcp,1.02,58,1.0,1,587,2,1.0,portscan
udp,0.7,42,1.0,1,735,6,0.0,portscan
tcp,0.1,54,0.5,1,103,103,1.0,tcpsynflood
tcp,0.73,122,0.33,1,256,256,1.0,tcpsynflood
icmp,2521.15,42,0.17,1,1,1,0.89,icmpflood
udp,1792.44,126,1.0,1,1,1,0.0,udpflood
icmp,2224.71,42,0.33,1,1,1,0.85,icmpflood
icmp,152.8,1513,1.0,1,1,1,1.0,pingofdeath
udp,6247.95,62,1.0,1,1,1,0.0,udpflood
icmp,1.02,98,0.8,18,1,1,1.0,ipsweep
udp,0.82,42,0.5,1,530,9,0.0,portscan
udp,3507.65,42,1.0,1,1,1,0.0,udpflood
icmp,0.83,98,0.78,10,1,1,1.0,ipsweep
icmp,479.52,106,0.5,1,1,1,1.0,icmpflood
icmp,122.39,1442,0.5,1,1,1,1.0,pingofdeath
icmp,16.36,1478,0.33,1,1,1,1.0,pingofdeath
icmp,534.4,42,0.25,1,1,1,1.0,icmpflood
tcp,0.3,54,0.5,1,490,490,1.0,tcpsynflood
tcp,7.55,423,1.0,1,2,1,0.78,normal
tcp,1.67,517,1.0,1,1,1,0.88,normal
icmp,0.43,98,0.93,14,1,1,1.0,ipsweep
udp,0.17,260,1.0,1,67,1,1.0,normal
icmp,1303.05,42,0.33,1,1,1,1.0,icmpflood
tcp,1.07,656,1.0,1,1,1,0.96,normal
udp,0.09,115,1.0,1,67,1,1.0,normal
tcp,0.0,517,1.0,1,2,1,1.0,normal
tcp,0.35,54,0.5,1,740,740,1.0,tcpsynflood
tcp,0.29,54,0.33,1,132,132,1.0,tcpsynflood
icmp,0.48,85,0.8,20,1,1,1.0,ipsweep
icmp,0.96,98,1.0,13,1,1,1.0,ipsweep
icmp,0.24,52,1.0,17,1,1,1.0,ipsweep
icmp,174.06,42,0.2,1,1,1,0.93,icmpflood
tcp,11.55,3173,1.0,1,12,1,0.95,normal
icmp,81.89,1354,1.0,1,1,1,1.0,pingofdeath
tcp,0.82,74,0.2,1,736,1,1.0,portscan
udp,0.07,143,0.33,1,63,1,1.0,normal
tcp,0.35,106,0.33,1,2,1,1.0,normal
icmp,0.22,75,0.89,17,1,1,1.0,ipsweep
icmp,0.53,98,1.0,12,1,1,1.0,ipsweep
tcp,12.69,1015,1.0,1,1,1,0.67,normal
tcp,0.68,54,1.0,1,329,329,1.0,tcpsynflood
udp,792.75,42,0.5,1,1,1,0.0,udpflood
udp,10854.7,62,0.5,1,1,1,0.0,udpflood
icmp,481.08,42,0.5,1,1,1,1.0,icmpflood
icmp,147.22,1508,0.33,1,1,1,0.99,pingofdeath
icmp,0.6,98,1.0,7,1,1,0.62,ipsweep
tcp,1.06,54,1.0,1,446,446,1.0,tcpsynflood
icmp,20.66,98,1.0,1,1,1,0.55,icmpflood
tcp,6.13,1078,1.0,1,1,1,0.78,normal
udp,10333.27,42,1.0,1,1,1,0.0,udpflood
icmp,1139.1,106,0.33,1,1,1,1.0,icmpflood
tcp,1.15,3231,1.0,1,4,1,1.0,normal
icmp,0.56,78,0.94,11,1,1,1.0,ipsweep
tcp,0.46,58,0.17,1,1195,2,1.0,portscan
icmp,956.01,98,0.5,1,1,1,1.0,icmpflood
tcp,0.23,54,1.0,1,1,1,1.0,normal
tcp,0.89,54,1.0,1,1,1,1.0,normal
icmp,0.4,98,0.94,18,1,1,1.0,ipsweep
tcp,0.34,106,1.0,1,217,217,1.0,tcpsynflood
udp,2260.1,42,0.2,1,1,1,0.0,udpflood
udp,1.03,42,0.2,1,195,6,0.0,portscan
icmp,100.11,1350,0.5,1,1,1,1.0,pingofdeath
icmp,0.54,75,1.0,13,1,1,1.0,ipsweep
icmp,0.59,98,0.93,13,1,1,1.0,ipsweep
icmp,1.07,98,0.86,12,1,1,1.0,ipsweep
icmp,0.69,98,0.94,22,1,1,1.0,ipsweep
tcp,3.76,454,1.0,1,3,1,1.0,normal
icmp,1.27,98,0.5,1,1,1,0.89,normal
tcp,0.88,54,0.5,1,256,256,1.0,tcpsynflood
udp,0.16,130,1.0,1,24,1,1.0,normal
tcp,0.62,74,0.25,1,266,2,1.0,portscan
tcp,0.21,54,0.5,1,417,417,1.0,tcpsynflood
tcp,0.66,58,1.0,1,665,1,1.0,portscan
tcp,1.8,778,1.0,1,3,1,1.0,normal
udp,0.09,155,0.33,1,67,1,1.0,normal
tcp,1.1,54,1.0,1,1356,1356,0.67,tcpsynflood
udp,0.07,86,1.0,1,43,1,1.0,normal
icmp,174.43,1461,0.5,1,1,1,1.0,pingofdeath
tcp,0.62,74,0.5,1,772,1,1.0,portscan
udp,11042.77,62,1.0,1,1,1,0.0,udpflood
icmp,128.52,1423,1.0,1,1,1,1.0,pingofdeath
tcp,1.05,54,1.0,1,649,649,1.0,tcpsynflood
icmp,0.98,85,0.8,8,1,1,1.0,ipsweep
tcp,1.12,54,1.0,1,1,1,1.0,normal
tcp,0.15,54,1.0,1,3,1,1.0,normal
tcp,1.02,54,1.0,1,693,693,1.0,tcpsynflood
udp,2047.82,62,1.0,1,1,1,0.0,udpflood
tcp,0.0,498,1.0,1,2,1,1.0,normal
udp,5199.12,62,0.33,1,1,1,0.0,udpflood
tcp,0.77,54,0.25,1,127,127,1.0,tcpsynflood
tcp,1.37,899,1.0,1,2,1,1.0,normal
udp,0.08,104,1.0,1,67,1,1.0,normal
tcp,0.74,54,0.5,1,780,780,1.0,tcpsynflood
tcp,0.65,74,0.2,1,79,1,1.0,portscan
tcp,0.25,74,1.0,1,289,1,1.0,portscan
tcp,0.13,74,0.33,1,673,1,1.0,portscan
icmp,1.06,98,1.0,10,1,1,1.0,ipsweep
udp,33.11,101,0.33,1,63,1,1.0,normal
tcp,0.22,54,1.0,1,1,1,1.0,normal
tcp,0.44,54,0.5,1,98,98,1.0,tcpsynflood
icmp,1191.41,42,1.0,1,1,1,1.0,icmpflood
tcp,0.86,54,0.5,1,287,287,1.0,tcpsynflood
tcp,0.43,54,1.0,1,537,537,1.0,tcpsynflood
icmp,2584.78,106,0.5,2,1,1,1.0,icmpflood
udp,125.45,62,0.25,1,1,1,0.0,udpflood
tcp,0.16,54,1.0,1,116,116,1.0,tcpsynflood
udp,0.64,42,0.5,1,823,8,0.0,portscan
tcp,0.82,58,1.0,1,567,2,0.1,portscan
udp,0.09,173,1.0,2,15,1,1.0,normal
icmp,59.91,1551,1.0,1,1,1,1.0,pingofdeath
icmp,0.64,98,1.0,10,1,1,0.91,ipsweep
udp,0.08,111,1.0,1,67,1,1.0,normal
tcp,0.29,74,1.0,1,726,1,1.0,portscan
icmp,0.59,98,0.88,19,1,1,0.62,ipsweep
tcp,0.77,74,1.0,1,418,1,1.0,portscan
tcp,0.88,58,0.2,1,1152,1,1.0,portscan
tcp,0.24,107,0.33,1,50,1,1.0,portscan
udp,0.34,42,0.5,1,1189,6,0.0,portscan
icmp,231.9,1409,1.0,1,1,1,0.98,pingofdeath
icmp,45.41,1501,1.0,1,1,1,1.0,pingofdeath
tcp,0.84,782,1.0,1,2,1,0.89,normal
udp,664.95,42,1.0,1,1,1,0.0,udpflood
udp,2801.15,42,1.0,1,1,1,0.0,udpflood
tcp,0.94,494,0.33,1,2,1,0.92,normal
tcp,0.77,54,1.0,1,893,893,0.28,tcpsynflood
icmp,26.36,1459,0.25,1,1,1,1.0,pingofdeath
tcp,0.84,328,1.0,1,3,1,1.0,normal
tcp,0.86,74,1.0,1,152,1,1.0,portscan
icmp,0.88,98,0.86,11,1,1,1.0,ipsweep
udp,0.09,198,1.0,1,23,1,1.0,normal
tcp,0.14,68,1.0,1,1,1,0.75,normal
icmp,2655.64,42,0.33,1,1,1,0.91,icmpflood
icmp,350.58,98,1.0,1,1,1,0.66,icmpflood
icmp,0.36,98,0.25,1,1,1,1.0,normal
udp,14726.42,62,1.0,1,1,1,0.0,udpflood
tcp,0.36,117,0.33,1,3,1,1.0,normal
udp,13898.33,42,1.0,1,1,1,0.0,udpflood
tcp,0.17,54,1.0,1,248,248,1.0,tcpsynflood
udp,0.69,42,1.0,1,772,5,0.0,portscan
udp,2398.49,62,1.0,1,1,1,0.0,udpflood
icmp,3694.95,42,0.12,1,1,1,0.92,icmpflood
udp,0.46,103,0.5,1,126,6,0.0,portscan
icmp,206.48,1432,0.25,1,1,1,1.0,pingofdeath
udp,18077.94,62,1.0,1,1,1,0.0,udpflood
tcp,0.14,54,1.0,1,163,163,1.0,tcpsynflood
udp,0.17,203,1.0,1,44,1,1.0,normal
udp,2070.05,128,1.0,1,1,1,0.0,udpflood
icmp,986.87,98,1.0,1,1,1,1.0,icmpflood
tcp,0.33,74,1.0,1,750,1,1.0,portscan
udp,0.58,42,1.0,1,464,6,0.0,portscan
tcp,6.9,494,1.0,1,1,1,0.92,normal
tcp,0.99,54,0.33,1,433,433,0.28,tcpsynflood
icmp,87.51,1441,1.0,1,1,1,1.0,pingofdeath
icmp,0.95,98,1.0,20,1,1,1.0,ipsweep
tcp,0.63,58,0.5,1,614,2,1.0,portscan
udp,0.75,42,1.0,1,588,4,0.0,portscan
tcp,0.76,74,0.33,1,454,1,1.0,portscan
icmp,2030.74,106,0.25,1,1,1,1.0,icmpflood
icmp,1.01,85,1.0,8,1,1,1.0,ipsweep
icmp,0.59,98,0.8,15,1,1,1.0,ipsweep
tcp,1.07,107,0.33,1,1331,1331,1.0,tcpsynflood
icmp,160.05,1374,0.33,1,1,1,0.99,pingofdeath
icmp,662.94,42,1.0,1,1,1,1.0,icmpflood
tcp,3.94,899,1.0,1,2,1,1.0,normal
udp,3772.96,118,1.0,1,1,1,0.0,udpflood
udp,0.75,42,1.0,1,692,1,0.0,portscan
icmp,2458.73,42,0.12,1,1,1,0.82,icmpflood
udp,0.12,149,0.33,1,67,1,1.0,normal
tcp,0.56,54,0.5,1,153,153,1.0,tcpsynflood
icmp,1.12,78,1.0,7,1,1,1.0,ipsweep
udp,0.16,163,1.0,1,67,1,1.0,normal
tcp,0.72,74,0.2,1,1027,1,1.0,portscan
tcp,0.67,54,0.25,1,364,364,1.0,tcpsynflood
icmp,113.71,1451,1.0,1,1,1,1.0,pingofdeath
tcp,0.4,54,0.33,1,480,480,1.0,tcpsynflood
udp,0.8,42,0.5,1,367,1,0.0,portscan
udp,12186.85,42,0.5,1,1,1,0.0,udpflood
tcp,0.49,74,1.0,1,981,1,1.0,portscan
